CustomerID,FirstName,LastName,Email,Age,Gender,Country,City,Segment,RegistrationDate,TenureDays,IsActive,TotalOrders,TotalRevenue,TotalNetRevenue,AvgOrderValue,MaxOrderValue,TotalQuantity,UniqueCategories,FirstPurchaseDate,LastPurchaseDate,DaysSinceLastPurchase,OrderFrequencyPerMonth,CLV,TotalTransactions,TotalTransactionAmount,AvgTransactionAmount,RevenueTier,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment,IsChurned,ChurnProbability,ChurnPrediction,ChurnRiskBand,ETLTimestamp,RevenuePerDay,IsHighValue,IsNewCustomer,ExportDate
CUST00330,Robert,Martinez,robert.martinez329@example.com,52,Male,France,City_19,Individual,2022-07-06 05:41:48,908,True,2.0,3915.97,3899.42,1957.98,3798.93,34.0,2.0,2024-04-19 21:19:21,2024-10-02 19:41:31,89.0,0.24,16881.84,6.0,3467.0,577.83,High,3,1,1,5,Promising,0,0.28,0,Low,2026-05-07 22:22:23.740018,4.31,0,0,2026-05-07
CUST00331,Patricia,Johnson,patricia.johnson330@example.com,36,Male,Spain,City_9,Startup,2024-06-03 23:02:19,209,True,6.0,19136.62,19047.15,3189.44,7494.27,78.0,5.0,2024-02-29 18:37:25,2024-09-13 09:10:53,108.0,0.6,68703.6,21.0,23973.47,1141.59,VIP,3,5,5,13,Loyal,1,0.98,1,High,2026-05-07 22:22:23.740018,91.56,1,0,2026-05-07
CUST00332,Barbara,Garcia,barbara.garcia331@example.com,65,Non-binary,Italy,City_12,SMB,2023-01-18 11:34:24,712,True,8.0,18367.59,18277.18,2295.95,5529.31,121.0,4.0,2024-02-05 05:39:37,2024-12-17 17:19:20,13.0,0.74,61132.25,15.0,13859.23,923.95,VIP,5,5,5,15,Champion,0,0.03,0,Low,2026-05-07 22:22:23.740018,25.8,1,0,2026-05-07
CUST00333,Barbara,King,barbara.king332@example.com,33,Male,Germany,City_47,Enterprise,2024-06-18 07:40:00,195,True,5.0,13160.83,13095.69,2632.17,6152.98,81.0,4.0,2024-01-28 13:03:34,2024-12-18 07:22:01,12.0,0.45,42762.93,8.0,10233.54,1279.19,VIP,5,4,3,12,Potential Loyal,0,0.01,0,Low,2026-05-07 22:22:23.740018,67.49,0,0,2026-05-07
CUST00334,Karen,Wilson,karen.wilson333@example.com,20,Female,Spain,City_1,Enterprise,2024-07-12 13:16:50,171,True,1.0,1728.26,1727.49,1728.26,1728.26,8.0,1.0,2024-11-29 08:27:17,2024-11-29 08:27:17,31.0,0.98,61046.6,2.0,2585.72,1292.86,Medium,5,1,1,7,New Customer,0,0.02,0,Low,2026-05-07 22:22:23.740018,10.11,0,0,2026-05-07
CUST00335,Jennifer,Harris,jennifer.harris334@example.com,37,Non-binary,Australia,City_45,Enterprise,2022-03-03 17:40:35,1033,True,3.0,17309.53,17272.34,5769.84,6410.55,54.0,2.0,2024-04-23 03:38:16,2024-09-16 03:50:23,105.0,0.36,75513.69,10.0,11126.58,1112.66,VIP,3,2,4,9,Potential Loyal,1,0.96,1,High,2026-05-07 22:22:23.740018,16.76,1,0,2026-05-07
CUST00336,Jessica,Clark,jessica.clark335@example.com,41,Male,United States,Unknown,Enterprise,2024-08-20 04:12:59,132,False,2.0,9800.6,9787.34,4900.3,8067.12,27.0,2.0,2024-07-09 20:13:52,2024-08-29 16:51:39,123.0,0.35,62032.7,4.0,2818.16,704.54,High,3,1,3,7,Need Attention,1,0.98,1,High,2026-05-07 22:22:23.740018,74.25,0,0,2026-05-07
CUST00337,Linda,Robinson,linda.robinson336@example.com,46,Female,United States,City_26,Individual,2022-05-08 08:33:46,967,True,2.0,5530.74,5508.2,2765.37,4616.25,25.0,2.0,2024-02-23 07:21:44,2024-07-09 06:17:19,174.0,0.2,19473.18,4.0,1897.54,474.38,High,2,1,2,5,Lost,1,1.0,1,High,2026-05-07 22:22:23.740018,5.72,0,0,2026-05-07
CUST00338,Abigail,Perez,abigail.perez337@example.com,73,Female,United States,City_50,SMB,2023-10-14 05:50:15,443,True,5.0,16766.33,16695.2,3353.27,8095.56,76.0,3.0,2024-01-26 21:30:04,2024-12-01 00:41:25,29.0,0.45,54316.96,11.0,7584.91,689.54,VIP,5,4,4,13,Champion,0,0.02,0,Low,2026-05-07 22:22:23.740018,37.85,0,0,2026-05-07
CUST00339,Lucas,Hernandez,lucas.hernandez338@example.com,50,Prefer not to say,Italy,City_37,Enterprise,2024-10-18 04:38:52,73,True,6.0,15308.42,15250.99,2551.4,4639.56,97.0,4.0,2024-02-27 22:47:52,2024-10-06 17:46:32,85.0,0.6,54780.13,22.0,26728.46,1214.93,VIP,3,5,4,12,Loyal,0,0.05,0,Low,2026-05-07 22:22:23.740018,209.7,0,0,2026-05-07
CUST00340,Joseph,White,joseph.white339@example.com,41,Male,United Kingdom,City_3,Enterprise,2024-06-25 16:52:48,188,True,4.0,8495.06,8433.03,2123.76,4394.58,36.0,3.0,2023-07-09 08:00:20,2024-04-18 18:42:17,256.0,0.23,17226.09,9.0,8820.83,980.09,High,2,3,2,7,Need Attention,1,1.0,1,High,2026-05-07 22:22:23.740018,45.19,0,0,2026-05-07
CUST00341,Evelyn,Martin,evelyn.martin340@example.com,69,Non-binary,Italy,City_12,Enterprise,2024-05-28 01:11:13,216,True,2.0,12515.36,12496.06,6257.68,9437.76,34.0,2.0,2024-05-03 02:07:47,2024-09-27 15:14:21,94.0,0.25,56864.4,2.0,2502.89,1251.44,VIP,3,1,3,7,Need Attention,1,0.96,1,High,2026-05-07 22:22:23.740018,57.94,0,0,2026-05-07
CUST00342,Aiden,Lee,aiden.lee341@example.com,28,Female,Spain,City_39,Startup,2024-03-23 02:45:08,282,True,3.0,19685.56,19654.01,6561.85,8944.91,66.0,3.0,2024-05-11 20:44:12,2024-11-04 12:52:42,56.0,0.39,92912.45,18.0,16512.65,917.37,VIP,4,2,5,11,New Customer,0,0.0,0,Low,2026-05-07 22:22:23.740018,69.81,1,0,2026-05-07
CUST00343,Mason,Garcia,mason.garcia342@example.com,66,Female,Australia,City_21,SMB,2023-05-07 11:07:21,603,True,3.0,11424.14,11412.5,3808.05,6746.4,59.0,2.0,2024-01-31 06:01:42,2024-04-28 09:16:59,246.0,0.27,37453.39,5.0,4441.95,888.39,VIP,2,2,3,7,Need Attention,1,0.99,1,High,2026-05-07 22:22:23.740018,18.95,0,0,2026-05-07
CUST00344,Mason,Brown,mason.brown343@example.com,25,Prefer not to say,United States,City_40,Individual,2023-02-10 02:02:59,689,True,3.0,14092.17,14077.24,4697.39,8368.63,48.0,2.0,2024-06-09 14:51:50,2024-12-24 07:56:09,6.0,0.45,75641.79,13.0,13643.2,1049.48,VIP,5,2,4,11,New Customer,0,0.02,0,Low,2026-05-07 22:22:23.740018,20.45,0,0,2026-05-07
CUST00345,Karen,Martinez,karen.martinez344@example.com,53,Non-binary,Australia,City_15,Startup,2022-11-14 07:20:05,777,True,3.0,2990.73,2946.45,996.91,2085.65,67.0,3.0,2023-03-18 18:28:30,2024-02-07 15:12:40,327.0,0.14,5015.08,6.0,7775.51,1295.92,High,1,2,1,4,Lost,1,0.98,1,High,2026-05-07 22:22:23.740018,3.85,0,0,2026-05-07
CUST00346,Mia,Hernandez,mia.hernandez345@example.com,55,Prefer not to say,Spain,City_41,Startup,2024-11-06 09:11:38,54,True,3.0,9048.85,9013.03,3016.28,5923.9,67.0,2.0,2024-05-21 08:38:15,2024-10-17 22:02:00,73.0,0.41,44432.69,10.0,6139.3,613.93,High,3,2,2,7,Promising,0,0.04,0,Low,2026-05-07 22:22:23.740018,167.57,0,0,2026-05-07
CUST00347,Karen,Brown,karen.brown346@example.com,57,Female,Belgium,City_37,Individual,2023-05-04 01:37:24,606,True,3.0,12485.41,12458.65,4161.8,9786.74,40.0,3.0,2022-05-27 11:57:12,2023-05-21 22:24:55,588.0,0.1,14421.44,18.0,18263.19,1014.62,VIP,1,2,3,6,Need Attention,1,0.99,1,High,2026-05-07 22:22:23.740018,20.6,0,0,2026-05-07
CUST00348,Patricia,Garcia,patricia.garcia347@example.com,37,Male,Italy,City_7,Enterprise,2023-01-06 18:51:26,724,True,3.0,10524.06,10484.74,3508.02,5126.36,45.0,3.0,2024-05-02 14:25:52,2024-12-17 11:53:35,13.0,0.38,47619.2,7.0,8069.78,1152.83,VIP,5,2,3,10,New Customer,0,0.04,0,Low,2026-05-07 22:22:23.740018,14.54,0,0,2026-05-07
CUST00349,Michael,Moore,michael.moore348@example.com,46,Non-binary,United Kingdom,City_32,Enterprise,2023-02-17 14:49:36,682,True,1.0,251.77,250.92,251.77,251.77,20.0,1.0,2022-07-09 12:09:07,2022-07-09 12:09:07,905.0,0.03,304.63,0.0,0.0,0.0,Low,1,1,1,3,Lost,1,1.0,1,High,2026-05-07 22:22:23.740018,0.37,0,0,2026-05-07
CUST00350,Susan,Lewis,susan.lewis349@example.com,65,Male,Spain,City_10,SMB,2023-09-07 19:57:57,480,False,3.0,7563.8,7531.61,2521.27,3601.43,24.0,2.0,2023-01-18 16:28:12,2024-02-12 21:58:37,321.0,0.13,11632.53,5.0,5629.2,1125.84,High,1,2,2,5,Lost,1,0.99,1,High,2026-05-07 22:22:23.740018,15.76,0,0,2026-05-07
CUST00351,Susan,Ramirez,susan.ramirez350@example.com,42,Male,Sweden,City_22,Enterprise,2022-07-23 07:29:45,891,True,4.0,16896.53,16838.01,4224.13,8243.25,59.0,3.0,2024-05-16 16:04:03,2024-09-08 08:40:21,113.0,0.53,81147.81,11.0,16302.63,1482.06,VIP,3,3,4,10,Loyal,1,0.94,1,High,2026-05-07 22:22:23.740018,18.96,0,0,2026-05-07
CUST00352,Thomas,Young,thomas.young351@example.com,52,Prefer not to say,Belgium,City_48,Startup,2024-11-09 10:25:35,51,True,6.0,21551.95,21494.52,3591.99,11320.99,86.0,5.0,2024-01-11 03:07:30,2024-11-25 09:05:19,35.0,0.52,66664.93,5.0,4089.73,817.95,VIP,4,5,5,14,Champion,0,0.05,0,Low,2026-05-07 22:22:23.740018,422.59,1,0,2026-05-07
CUST00353,Jennifer,Lewis,jennifer.lewis352@example.com,42,Female,Germany,City_5,Startup,2024-09-29 18:00:49,92,True,5.0,8615.15,8559.85,1723.03,3240.93,73.0,4.0,2024-01-04 06:28:01,2024-12-24 02:29:12,6.0,0.42,26131.83,17.0,15241.58,896.56,High,5,4,2,11,Need Attention,0,0.05,0,Low,2026-05-07 22:22:23.740018,93.64,0,0,2026-05-07
CUST00354,David,Clark,david.clark353@example.com,46,Male,Spain,City_16,Startup,2023-04-12 00:42:06,628,True,8.0,25353.97,25260.19,3169.25,8478.56,145.0,5.0,2024-03-04 10:27:24,2024-12-22 07:19:18,8.0,0.81,92234.54,17.0,15240.06,896.47,VIP,5,5,5,15,Champion,0,0.02,0,Low,2026-05-07 22:22:23.740018,40.37,1,0,2026-05-07
CUST00355,Jessica,Moore,jessica.moore354@example.com,35,Non-binary,Sweden,City_23,Individual,2023-12-12 06:34:03,384,True,6.0,6904.36,6840.16,1150.73,2466.21,84.0,3.0,2024-02-22 14:55:38,2024-12-17 08:31:08,13.0,0.59,24231.65,15.0,13710.17,914.01,High,5,5,2,12,Need Attention,0,0.02,0,Low,2026-05-07 22:22:23.740018,17.98,0,0,2026-05-07
CUST00356,Elizabeth,Wilson,elizabeth.wilson355@example.com,63,Prefer not to say,United States,City_21,Enterprise,2023-05-07 03:56:24,603,True,3.0,12739.85,12710.4,4246.62,6150.97,50.0,2.0,2022-06-22 20:44:39,2023-01-02 20:28:16,727.0,0.1,15146.73,6.0,5581.37,930.23,VIP,1,2,3,6,Need Attention,1,1.0,1,High,2026-05-07 22:22:23.740018,21.13,0,0,2026-05-07
CUST00357,Abigail,Allen,abigail.allen356@example.com,35,Non-binary,Germany,City_11,Enterprise,2022-04-23 16:36:12,982,True,6.0,20142.28,20064.54,3357.05,6258.16,83.0,5.0,2024-02-27 11:01:53,2024-11-14 22:59:23,45.0,0.59,71842.99,10.0,10446.49,1044.65,VIP,4,5,5,14,Champion,0,0.01,0,Low,2026-05-07 22:22:23.740018,20.51,1,0,2026-05-07
CUST00358,Robert,Davis,robert.davis357@example.com,19,Male,Australia,City_41,Enterprise,2022-01-15 11:18:19,1080,True,8.0,32849.03,32740.56,4106.13,10186.27,132.0,3.0,2024-02-20 15:11:04,2024-09-24 07:51:20,97.0,0.78,114553.15,15.0,16764.3,1117.62,VIP,3,5,5,13,Loyal,1,0.91,1,High,2026-05-07 22:22:23.740018,30.42,1,0,2026-05-07
CUST00359,David,Thompson,david.thompson358@example.com,71,Non-binary,United Kingdom,City_6,Enterprise,2023-12-13 22:07:21,382,True,4.0,12585.95,12532.16,3146.49,5244.36,86.0,3.0,2022-05-05 09:01:47,2024-05-10 00:05:33,234.0,0.13,14207.85,11.0,11020.34,1001.85,VIP,2,3,3,8,At Risk,1,1.0,1,High,2026-05-07 22:22:23.740018,32.95,0,0,2026-05-07
CUST00360,James,Ramirez,james.ramirez359@example.com,52,Prefer not to say,Netherlands,City_46,SMB,2024-08-22 22:29:43,129,True,5.0,5391.11,5306.63,1078.22,2996.09,79.0,4.0,2022-06-27 00:59:16,2023-11-23 16:43:03,403.0,0.17,6437.59,11.0,8967.24,815.2,High,1,4,2,7,Need Attention,1,0.98,1,High,2026-05-07 22:22:23.740018,41.79,0,0,2026-05-07
CUST00361,Lucas,Davis,lucas.davis360@example.com,33,Prefer not to say,Netherlands,City_43,SMB,2024-05-24 13:55:27,220,True,5.0,16475.01,16392.46,3295.0,5561.64,93.0,3.0,2024-06-06 10:13:57,2024-11-01 14:37:29,59.0,0.74,87150.42,19.0,20574.61,1082.87,VIP,4,4,4,12,Champion,0,0.02,0,Low,2026-05-07 22:22:23.740018,74.89,0,0,2026-05-07
CUST00362,Mason,Jackson,mason.jackson361@example.com,58,Female,France,City_41,Startup,2022-06-05 07:34:16,939,True,5.0,12704.82,12665.83,2540.96,10863.52,40.0,4.0,2024-01-20 13:58:02,2024-11-29 03:27:25,31.0,0.44,40323.99,8.0,8089.04,1011.13,VIP,5,4,3,12,Potential Loyal,0,0.01,0,Low,2026-05-07 22:22:23.740018,13.53,0,0,2026-05-07
CUST00363,Ethan,Young,ethan.young362@example.com,53,Non-binary,Belgium,City_47,Startup,2022-04-24 19:21:27,981,True,4.0,17028.4,16967.44,4257.1,8685.61,62.0,3.0,2024-01-14 11:19:32,2024-07-03 08:40:09,180.0,0.35,53122.79,11.0,10354.69,941.34,VIP,2,3,4,9,At Risk,1,0.96,1,High,2026-05-07 22:22:23.740018,17.36,1,0,2026-05-07
CUST00364,Charles,King,charles.king363@example.com,50,Prefer not to say,United States,City_22,Individual,2024-04-15 04:27:48,259,True,1.0,1737.49,1724.91,1737.49,1737.49,21.0,1.0,2024-04-13 21:01:24,2024-04-13 21:01:24,260.0,0.12,7317.51,8.0,7390.06,923.76,Medium,2,1,1,4,Lost,1,0.99,1,High,2026-05-07 22:22:23.740018,6.71,0,0,2026-05-07
CUST00365,John,Martin,john.martin364@example.com,21,Prefer not to say,Belgium,City_29,Startup,2022-11-28 02:58:07,763,True,3.0,9875.64,9858.75,3291.88,5896.59,35.0,2.0,2024-05-28 15:51:28,2024-09-09 06:25:03,112.0,0.42,50064.01,15.0,14554.77,970.32,High,3,2,3,8,Potential Loyal,1,0.97,1,High,2026-05-07 22:22:23.740018,12.94,0,0,2026-05-07
CUST00366,Joseph,Williams,joseph.williams365@example.com,50,Female,Netherlands,City_1,Enterprise,2024-02-25 20:44:54,308,False,6.0,15796.27,15747.25,2632.71,5353.2,68.0,5.0,2024-01-24 13:48:31,2024-10-25 02:37:08,66.0,0.54,50724.09,19.0,20053.17,1055.43,VIP,4,5,4,13,Champion,0,0.02,0,Low,2026-05-07 22:22:23.740018,51.29,0,0,2026-05-07
CUST00367,Charles,Anderson,charles.anderson366@example.com,31,Prefer not to say,Australia,City_17,Startup,2023-02-16 23:23:17,682,True,5.0,10142.59,10108.78,2028.52,4784.73,63.0,3.0,2024-04-10 14:01:12,2024-10-20 03:40:02,71.0,0.58,42068.7,4.0,5390.94,1347.74,VIP,4,4,3,11,Potential Loyal,0,0.01,0,Low,2026-05-07 22:22:23.740018,14.87,0,0,2026-05-07
CUST00368,Charles,Sanchez,charles.sanchez367@example.com,38,Male,France,City_14,Startup,2022-07-25 18:20:19,889,True,5.0,21174.5,21118.46,4234.9,7416.0,66.0,5.0,2024-01-28 12:35:35,2024-11-23 20:23:31,36.0,0.45,68801.42,13.0,12093.68,930.28,VIP,4,4,5,13,Champion,0,0.01,0,Low,2026-05-07 22:22:23.740018,23.82,1,0,2026-05-07
CUST00369,Amelia,Brown,amelia.brown368@example.com,65,Non-binary,Sweden,City_16,SMB,2023-06-27 03:59:32,552,True,2.0,5535.17,5498.6,2767.58,4477.75,36.0,2.0,2024-03-16 09:39:18,2024-05-02 14:47:28,242.0,0.21,20972.36,3.0,1481.93,493.98,High,2,1,2,5,Lost,1,1.0,1,High,2026-05-07 22:22:23.740018,10.03,0,0,2026-05-07
CUST00370,Robert,Smith,robert.smith369@example.com,37,Female,Germany,City_45,Enterprise,2022-04-17 20:43:33,987,True,3.0,14638.13,14592.46,4879.38,13739.86,35.0,3.0,2024-06-21 18:01:52,2024-12-09 15:45:37,21.0,0.48,83483.09,8.0,8297.62,1037.2,VIP,5,2,4,11,New Customer,0,0.01,0,Low,2026-05-07 22:22:23.740018,14.83,0,0,2026-05-07
CUST00371,Joseph,Wilson,joseph.wilson370@example.com,73,Male,United Kingdom,City_5,Individual,2023-01-15 11:34:59,715,True,4.0,7191.09,7147.4,1797.77,2979.06,51.0,3.0,2024-05-06 02:20:57,2024-11-23 07:00:06,37.0,0.51,33085.06,12.0,14539.65,1211.64,High,4,3,2,9,Need Attention,0,0.0,0,Low,2026-05-07 22:22:23.740018,10.06,0,0,2026-05-07
CUST00372,Thomas,Martin,thomas.martin371@example.com,25,Male,United States,City_23,Individual,2023-07-29 00:58:06,520,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,9999.0,0.0,0.0,3.0,1201.46,400.49,No Revenue,1,1,1,3,Lost,1,1.0,1,High,2026-05-07 22:22:23.740018,0.0,0,0,2026-05-07
CUST00373,Richard,Wilson,richard.wilson372@example.com,24,Non-binary,Germany,City_17,Individual,2023-03-19 17:06:00,652,True,6.0,30918.11,30840.29,5153.02,9045.41,124.0,4.0,2024-01-17 09:12:04,2024-11-03 05:16:30,57.0,0.52,97285.43,6.0,9345.55,1557.59,VIP,4,5,5,14,Champion,0,0.02,0,Low,2026-05-07 22:22:23.740018,47.42,1,0,2026-05-07
CUST00374,Mia,Rodriguez,mia.rodriguez373@example.com,20,Female,United Kingdom,City_7,Startup,2022-09-03 01:13:41,849,True,3.0,9017.02,8976.45,3005.67,8242.45,38.0,2.0,2024-08-26 01:10:04,2024-12-18 04:44:29,12.0,0.72,78362.2,9.0,8695.27,966.14,High,5,2,2,9,New Customer,0,0.01,0,Low,2026-05-07 22:22:23.740018,10.62,0,0,2026-05-07
CUST00375,Linda,Taylor,linda.taylor374@example.com,34,Prefer not to say,Italy,City_47,Individual,2023-11-12 16:42:17,414,True,5.0,14352.89,14319.74,2870.58,6093.84,81.0,4.0,2024-06-30 21:45:18,2024-11-09 22:17:08,50.0,0.84,86353.93,12.0,12219.15,1018.26,VIP,4,4,4,12,Champion,0,0.0,0,Low,2026-05-07 22:22:23.740018,34.67,0,0,2026-05-07
CUST00376,Benjamin,Jackson,benjamin.jackson375@example.com,50,Female,Spain,City_1,Individual,2024-04-23 20:38:00,250,False,5.0,22695.77,22630.71,4539.15,6788.62,102.0,5.0,2024-02-17 23:30:56,2024-12-18 04:43:08,12.0,0.48,78645.15,14.0,18286.92,1306.21,VIP,5,4,5,14,Champion,0,0.0,0,Low,2026-05-07 22:22:23.740018,90.78,1,0,2026-05-07
CUST00377,Joseph,Lee,joseph.lee376@example.com,65,Prefer not to say,United Kingdom,City_4,Individual,2023-04-15 22:39:23,624,True,5.0,14114.43,14057.95,2822.89,6608.97,95.0,4.0,2022-07-27 09:36:22,2024-03-25 09:22:26,280.0,0.17,17424.24,10.0,9945.19,994.52,VIP,1,4,4,9,At Risk,1,1.0,1,High,2026-05-07 22:22:23.740018,22.62,0,0,2026-05-07
CUST00378,Barbara,Davis,barbara.davis377@example.com,29,Non-binary,United Kingdom,City_25,SMB,2024-08-08 04:59:59,144,True,4.0,8462.9,8412.32,2115.72,3948.42,46.0,2.0,2022-02-12 09:44:47,2023-10-03 22:40:24,453.0,0.12,8808.82,7.0,6503.05,929.01,High,1,3,2,6,Need Attention,1,1.0,1,High,2026-05-07 22:22:23.740018,58.77,0,0,2026-05-07
CUST00379,Sarah,Smith,sarah.smith378@example.com,68,Non-binary,Belgium,City_29,Enterprise,2024-10-12 22:00:15,78,True,1.0,1081.28,1065.66,1081.28,1081.28,25.0,1.0,2024-12-27 12:16:27,2024-12-27 12:16:27,3.0,10.15,394667.2,1.0,1994.16,1994.16,Medium,5,1,1,7,New Customer,0,0.03,0,Low,2026-05-07 22:22:23.740018,13.86,0,0,2026-05-07
CUST00380,Barbara,Young,barbara.young379@example.com,39,Male,Australia,City_47,SMB,2024-04-01 16:20:18,273,False,4.0,5332.46,5255.6,1333.12,4722.48,24.0,4.0,2024-06-10 09:45:49,2024-12-25 08:19:50,5.0,0.6,28763.76,6.0,7327.48,1221.25,High,5,3,2,10,Need Attention,0,0.05,0,Low,2026-05-07 22:22:23.740018,19.53,0,0,2026-05-07
CUST00381,Robert,Ramirez,robert.ramirez380@example.com,72,Male,Italy,City_27,Enterprise,2022-01-13 03:39:59,1082,True,1.0,566.39,558.81,566.39,566.39,2.0,1.0,2024-07-25 14:04:47,2024-07-25 14:04:47,158.0,0.19,3925.3,10.0,11603.37,1160.34,Medium,2,1,1,4,Lost,1,0.98,1,High,2026-05-07 22:22:23.740018,0.52,0,0,2026-05-07
CUST00382,Patricia,Lopez,patricia.lopez381@example.com,39,Male,Australia,City_11,SMB,2024-11-03 11:44:41,57,True,2.0,10193.49,10165.99,5096.74,6347.71,47.0,2.0,2024-04-08 16:16:56,2024-12-28 15:21:12,2.0,0.23,41961.92,12.0,12101.89,1008.49,VIP,5,1,3,9,New Customer,0,0.14,0,Low,2026-05-07 22:22:23.740018,178.83,0,0,2026-05-07
CUST00383,David,Rodriguez,david.rodriguez382@example.com,63,Non-binary,Belgium,City_27,Enterprise,2024-05-11 13:04:18,233,False,6.0,13085.59,12998.7,2180.93,5109.55,57.0,4.0,2022-01-18 18:18:16,2024-04-07 05:48:56,267.0,0.17,13304.29,13.0,15872.33,1220.95,VIP,1,5,3,9,At Risk,1,1.0,1,High,2026-05-07 22:22:23.740018,56.16,0,0,2026-05-07
CUST00384,Karen,Harris,karen.harris383@example.com,47,Prefer not to say,Belgium,City_32,Individual,2023-04-11 01:38:55,629,False,4.0,13548.9,13476.68,3387.23,8105.77,75.0,3.0,2022-05-14 21:28:00,2023-07-14 12:48:21,535.0,0.13,15454.21,11.0,9463.39,860.31,VIP,1,3,3,7,At Risk,1,1.0,1,High,2026-05-07 22:22:23.740018,21.54,0,0,2026-05-07
CUST00385,Charles,Anderson,charles.anderson384@example.com,55,Non-binary,Belgium,City_25,Individual,2024-10-27 12:55:26,64,False,1.0,6270.69,6256.64,6270.69,6270.69,27.0,1.0,2024-08-11 22:54:32,2024-08-11 22:54:32,140.0,0.22,49045.75,10.0,7228.34,722.83,High,2,1,2,5,Lost,1,0.97,1,High,2026-05-07 22:22:23.740018,97.98,0,0,2026-05-07
CUST00386,Mason,Allen,mason.allen385@example.com,55,Non-binary,Germany,City_23,Individual,2022-06-10 21:59:04,933,True,5.0,33208.98,33135.66,6641.8,12507.88,114.0,5.0,2024-01-05 19:47:26,2024-10-19 15:11:45,72.0,0.42,101010.65,21.0,21247.62,1011.79,VIP,4,4,5,13,Champion,0,0.07,0,Low,2026-05-07 22:22:23.740018,35.59,1,0,2026-05-07
CUST00387,Linda,Thompson,linda.thompson386@example.com,46,Male,Australia,Unknown,SMB,2022-07-28 14:44:08,886,True,1.0,1210.19,1199.63,1210.19,1210.19,21.0,1.0,2024-12-21 07:13:34,2024-12-21 07:13:34,9.0,3.38,147239.78,9.0,10364.94,1151.66,Medium,5,1,1,7,New Customer,0,0.02,0,Low,2026-05-07 22:22:23.740018,1.37,0,0,2026-05-07
CUST00388,Amelia,Jones,amelia.jones387@example.com,68,Female,Australia,City_25,Individual,2023-02-15 20:00:15,684,True,5.0,17971.27,17903.2,3594.25,9823.7,84.0,4.0,2022-08-16 22:19:03,2023-11-30 23:16:25,395.0,0.18,22723.49,10.0,9215.36,921.54,VIP,1,4,4,9,At Risk,1,1.0,1,High,2026-05-07 22:22:23.740018,26.27,1,0,2026-05-07
CUST00389,Karen,Sanchez,karen.sanchez388@example.com,71,Male,United States,City_7,Startup,2022-06-29 07:29:33,915,False,2.0,797.77,790.99,398.88,626.18,10.0,2.0,2024-06-24 23:38:31,2024-11-25 07:26:02,35.0,0.32,4646.59,4.0,4321.95,1080.49,Medium,4,1,1,6,New Customer,0,0.11,0,Low,2026-05-07 22:22:23.740018,0.87,0,0,2026-05-07
CUST00390,Sophia,Williams,sophia.williams389@example.com,46,Female,France,City_31,Enterprise,2022-06-16 06:35:25,928,True,3.0,12311.39,12294.36,4103.8,8367.99,69.0,3.0,2024-05-02 01:18:16,2024-12-25 21:37:38,4.0,0.38,55706.5,8.0,5926.56,740.82,VIP,5,2,3,10,New Customer,0,0.04,0,Low,2026-05-07 22:22:23.740018,13.27,0,0,2026-05-07
CUST00391,Sarah,Ramirez,sarah.ramirez390@example.com,44,Prefer not to say,Italy,City_37,SMB,2024-05-09 09:40:20,235,True,3.0,15200.86,15182.61,5066.95,7577.59,54.0,3.0,2024-02-22 09:05:11,2024-07-31 15:39:08,152.0,0.29,53349.17,8.0,6323.17,790.4,VIP,2,2,4,8,Need Attention,1,0.96,1,High,2026-05-07 22:22:23.740018,64.68,0,0,2026-05-07
CUST00392,Logan,Johnson,logan.johnson391@example.com,44,Prefer not to say,Germany,City_42,Individual,2022-08-30 11:31:05,853,True,10.0,38244.01,38116.82,3824.4,6334.84,162.0,5.0,2024-01-06 19:56:34,2024-12-21 17:48:08,9.0,0.85,116649.56,23.0,24358.72,1059.07,VIP,5,5,5,15,Champion,0,0.01,0,Low,2026-05-07 22:22:23.740018,44.83,1,0,2026-05-07
CUST00393,Benjamin,Robinson,benjamin.robinson392@example.com,51,Prefer not to say,Italy,City_49,Individual,2023-02-28 01:52:38,671,True,6.0,16186.74,16106.44,2697.79,9770.63,76.0,3.0,2024-06-29 17:48:37,2024-09-07 06:31:05,114.0,0.99,96328.7,17.0,15202.34,894.26,VIP,3,5,4,12,Loyal,1,0.93,1,High,2026-05-07 22:22:23.740018,24.12,0,0,2026-05-07
CUST00394,Harper,Jones,harper.jones393@example.com,38,Male,Germany,City_44,Enterprise,2023-03-14 16:38:06,657,True,7.0,25825.26,25765.55,3689.32,13076.8,100.0,3.0,2024-02-26 11:04:33,2024-07-12 10:43:44,171.0,0.69,91813.83,16.0,17505.99,1094.12,VIP,2,5,5,12,At Risk,1,0.86,1,High,2026-05-07 22:22:23.740018,39.31,1,0,2026-05-07
CUST00395,Mason,Lee,mason.lee394@example.com,47,Male,Australia,City_15,Individual,2024-07-28 13:41:25,155,True,5.0,12352.51,12315.11,2470.5,4239.79,79.0,4.0,2022-01-16 10:54:53,2023-09-09 17:41:58,478.0,0.14,12535.68,13.0,11660.25,896.94,VIP,1,4,3,8,At Risk,1,1.0,1,High,2026-05-07 22:22:23.740018,79.69,0,0,2026-05-07
